LeftTable,LeftColumnIndex,LeftColumnName,RightTable,RightColumnIndex,RightColumnName,RoughScore,RelationRatio
1438042988458.74_20150728002308-00216-ip-10-236-191-2_473587871_7,3,Applicant,1438042988458.74_20150728002308-00227-ip-10-236-191-2_476344627_7,3,Applicant,0.064090855,0.8217821782178217
1438042988061.16_20150728002308-00311-ip-10-236-191-2_489190674_0,0,TO FIND:,1438042988061.16_20150728002308-00202-ip-10-236-191-2_492536728_6,0,TO FIND:,0.0,1.0
1438042988061.16_20150728002308-00311-ip-10-236-191-2_489190674_0,0,TO FIND:,1438042988061.16_20150728002308-00119-ip-10-236-191-2_488283694_0,0,TO FIND:,0.0,1.0
1438042988061.16_20150728002308-00311-ip-10-236-191-2_489190674_0,0,TO FIND:,1438042988061.16_20150728002308-00221-ip-10-236-191-2_476956836_0,0,TO FIND:,0.0,1.0
1438042988061.16_20150728002308-00311-ip-10-236-191-2_489190674_0,0,TO FIND:,1438042988061.16_20150728002308-00093-ip-10-236-191-2_496335588_1,0,TO FIND:,0.0,1.0
1438042988061.16_20150728002308-00311-ip-10-236-191-2_489190674_0,0,TO FIND:,1438042988061.16_20150728002308-00223-ip-10-236-191-2_920609106_0,0,TO FIND:,0.0,1.0
1438042988061.16_20150728002308-00311-ip-10-236-191-2_489190674_0,0,TO FIND:,1438042988458.74_20150728002308-00328-ip-10-236-191-2_495549896_0,0,TO FIND:,0.0,1.0
1438042988061.16_20150728002308-00311-ip-10-236-191-2_489190674_0,0,TO FIND:,1438042988061.16_20150728002308-00216-ip-10-236-191-2_479604088_0,0,TO FIND:,0.0,1.0
1438042988061.16_20150728002308-00311-ip-10-236-191-2_489190674_0,0,TO FIND:,1438042988061.16_20150728002308-00174-ip-10-236-191-2_480846749_0,0,TO FIND:,0.0,1.0
1438042988061.16_20150728002308-00311-ip-10-236-191-2_489190674_0,0,TO FIND:,1438042988061.16_20150728002308-00179-ip-10-236-191-2_490097935_0,0,TO FIND:,0.0,1.0
1438042988061.16_20150728002308-00311-ip-10-236-191-2_489190674_0,0,TO FIND:,1438042988061.16_20150728002308-00053-ip-10-236-191-2_500855580_0,0,TO FIND:,0.0,1.0
1438042988061.16_20150728002308-00311-ip-10-236-191-2_489190674_0,0,TO FIND:,1438042988061.16_20150728002308-00017-ip-10-236-191-2_484131051_0,0,TO FIND:,0.0,1.0
1438042988061.16_20150728002308-00311-ip-10-236-191-2_489190674_0,1,ENTER:,1438042988061.16_20150728002308-00174-ip-10-236-191-2_480846749_0,1,ENTER:,0.0,1.0
1438042988061.16_20150728002308-00311-ip-10-236-191-2_489190674_0,1,ENTER:,1438042988061.16_20150728002308-00179-ip-10-236-191-2_490097935_0,1,ENTER:,0.0,1.0
1438042988061.16_20150728002308-00311-ip-10-236-191-2_489190674_0,1,ENTER:,1438042988061.16_20150728002308-00017-ip-10-236-191-2_484131051_0,1,ENTER:,0.0,1.0
1438042988061.16_20150728002308-00311-ip-10-236-191-2_489190674_0,1,ENTER:,1438042988061.16_20150728002308-00053-ip-10-236-191-2_500855580_0,1,ENTER:,0.0,1.0
1438042988061.16_20150728002308-00311-ip-10-236-191-2_489190674_0,1,ENTER:,1438042988061.16_20150728002308-00221-ip-10-236-191-2_476956836_0,1,ENTER:,0.0,1.0
1438042988061.16_20150728002308-00311-ip-10-236-191-2_489190674_0,1,ENTER:,1438042988061.16_20150728002308-00119-ip-10-236-191-2_488283694_0,1,ENTER:,0.0,1.0
1438042988061.16_20150728002308-00311-ip-10-236-191-2_489190674_0,1,ENTER:,1438042988458.74_20150728002308-00328-ip-10-236-191-2_495549896_0,1,ENTER:,0.0,1.0
1438042988061.16_20150728002308-00311-ip-10-236-191-2_489190674_0,1,ENTER:,1438042988061.16_20150728002308-00223-ip-10-236-191-2_920609106_0,1,ENTER:,0.0,1.0
1438042988061.16_20150728002308-00311-ip-10-236-191-2_489190674_0,1,ENTER:,1438042988061.16_20150728002308-00216-ip-10-236-191-2_479604088_0,1,ENTER:,0.0,1.0
1438042988061.16_20150728002308-00311-ip-10-236-191-2_489190674_0,1,ENTER:,1438042988061.16_20150728002308-00202-ip-10-236-191-2_492536728_6,1,ENTER:,3.920444e-05,1.0
1438042988061.16_20150728002308-00311-ip-10-236-191-2_489190674_0,1,ENTER:,1438042988061.16_20150728002308-00093-ip-10-236-191-2_496335588_1,1,ENTER:,3.920444e-05,1.0
1438042988458.74_20150728002308-00323-ip-10-236-191-2_259921261_40,1,Team,1438042988458.74_20150728002308-00204-ip-10-236-191-2_264913866_40,1,Team,0.0,1.0
1438042988458.74_20150728002308-00323-ip-10-236-191-2_259921261_40,1,Team,1438042988061.16_20150728002308-00217-ip-10-236-191-2_250485318_40,1,Team,0.0,1.0
1438042988458.74_20150728002308-00323-ip-10-236-191-2_259921261_40,1,Team,1438042988458.74_20150728002308-00106-ip-10-236-191-2_275257026_40,1,Team,0.0,1.0
1438042988458.74_20150728002308-00323-ip-10-236-191-2_259921261_40,1,Team,1438042988061.16_20150728002308-00327-ip-10-236-191-2_275870851_40,1,Team,0.0,1.0
1438042988458.74_20150728002308-00323-ip-10-236-191-2_259921261_40,1,Team,1438042988458.74_20150728002308-00075-ip-10-236-191-2_266866683_61,1,Team,0.011775079,0.88
1438042988458.74_20150728002308-00323-ip-10-236-191-2_259921261_40,1,Team,1438042988458.74_20150728002308-00116-ip-10-236-191-2_263136688_25,1,Team,0.014223183,0.84
1438042988458.74_20150728002308-00323-ip-10-236-191-2_259921261_40,1,Team,1438042988061.16_20150728002308-00029-ip-10-236-191-2_271545616_28,1,Team,0.019723248,0.8
1438042988061.16_20150728002308-00221-ip-10-236-191-2_841457080_8,0,Unnamed: 0,1438042988061.16_20150728002308-00087-ip-10-236-191-2_858984335_8,0,Unnamed: 0,0.0,1.0
1438042988061.16_20150728002308-00221-ip-10-236-191-2_841457080_8,0,Unnamed: 0,1438042988458.74_20150728002308-00010-ip-10-236-191-2_859392196_8,0,Unnamed: 0,0.0,1.0
1438042988061.16_20150728002308-00237-ip-10-236-191-2_472621008_8,2,Event,1438042988061.16_20150728002308-00246-ip-10-236-191-2_479584710_8,2,Event,0.028787937,0.8333333333333334
1438042988061.16_20150728002308-00237-ip-10-236-191-2_472621008_8,2,Event,1438042988061.16_20150728002308-00046-ip-10-236-191-2_476402341_8,2,Event,0.03048587,0.8571428571428571
1438042988061.16_20150728002308-00237-ip-10-236-191-2_472621008_8,2,Event,1438042988458.74_20150728002308-00085-ip-10-236-191-2_478111128_10,2,Event,0.06250176,1.0
1438042988061.16_20150728002308-00237-ip-10-236-191-2_472621008_8,2,Event,1438042988458.74_20150728002308-00215-ip-10-236-191-2_487574145_9,2,Event,0.06250176,1.0
1438042988061.16_20150728002308-00237-ip-10-236-191-2_472621008_8,2,Event,1438042988061.16_20150728002308-00142-ip-10-236-191-2_469976270_9,2,Event,0.09399153,0.5714285714285714
1438042988458.74_20150728002308-00285-ip-10-236-191-2_78971006_4,0,Directive,1438042988458.74_20150728002308-00314-ip-10-236-191-2_83144780_4,0,Directive,0.0,1.0
1438042988458.74_20150728002308-00285-ip-10-236-191-2_78971006_4,0,Directive,1438042988061.16_20150728002308-00094-ip-10-236-191-2_85655271_4,0,Directive,0.0,1.0
1438042988458.74_20150728002308-00285-ip-10-236-191-2_78971006_4,0,Directive,1438042988458.74_20150728002308-00114-ip-10-236-191-2_78402250_71,0,Directive,0.09852923,1.0
1438042988458.74_20150728002308-00285-ip-10-236-191-2_78971006_4,0,Directive,1438042988061.16_20150728002308-00221-ip-10-236-191-2_78870459_71,0,Directive,0.09852923,1.0
1438042988061.16_20150728002308-00133-ip-10-236-191-2_901710916_35,0,Categories,1438042988061.16_20150728002308-00235-ip-10-236-191-2_899983706_36,0,Categories,0.0059749023,1.0
1438042988061.16_20150728002308-00133-ip-10-236-191-2_901710916_35,0,Categories,1438042988458.74_20150728002308-00257-ip-10-236-191-2_913958073_87,0,Categories,0.0075233174,0.8181818181818182
1438042988061.16_20150728002308-00133-ip-10-236-191-2_901710916_35,0,Categories,1438042988061.16_20150728002308-00199-ip-10-236-191-2_891628805_10,0,Categories,0.0075233174,0.8181818181818182
1438042988061.16_20150728002308-00133-ip-10-236-191-2_901710916_35,0,Categories,1438042988458.74_20150728002308-00204-ip-10-236-191-2_901915811_205,0,Categories,0.008159339,0.8888888888888888
1438042988061.16_20150728002308-00133-ip-10-236-191-2_901710916_35,0,Categories,1438042988061.16_20150728002308-00282-ip-10-236-191-2_894007386_83,0,Categories,0.008159339,0.8888888888888888
1438042988061.16_20150728002308-00133-ip-10-236-191-2_901710916_35,0,Categories,1438042988061.16_20150728002308-00189-ip-10-236-191-2_905044662_108,0,Categories,0.008518015,0.8181818181818182
1438042988061.16_20150728002308-00133-ip-10-236-191-2_901710916_35,0,Categories,1438042988458.74_20150728002308-00047-ip-10-236-191-2_911214633_47,0,Categories,0.010221903,0.75
1438042988061.16_20150728002308-00133-ip-10-236-191-2_901710916_35,0,Categories,1438042988061.16_20150728002308-00102-ip-10-236-191-2_914248020_38,0,Categories,0.010221903,0.75
1438042988061.16_20150728002308-00133-ip-10-236-191-2_901710916_35,0,Categories,1438042988458.74_20150728002308-00053-ip-10-236-191-2_904126676_55,0,Categories,0.010221903,0.75
1438042988061.16_20150728002308-00133-ip-10-236-191-2_901710916_35,0,Categories,1438042988061.16_20150728002308-00161-ip-10-236-191-2_892734565_9,0,Categories,0.010221903,0.75
1438042988061.16_20150728002308-00133-ip-10-236-191-2_901710916_35,0,Categories,1438042988061.16_20150728002308-00244-ip-10-236-191-2_902576783_7,0,Categories,0.010221903,0.75
1438042988061.16_20150728002308-00133-ip-10-236-191-2_901710916_35,0,Categories,1438042988458.74_20150728002308-00196-ip-10-236-191-2_895293666_112,0,Categories,0.010440094,0.8181818181818182
1438042988061.16_20150728002308-00133-ip-10-236-191-2_901710916_35,0,Categories,1438042988458.74_20150728002308-00252-ip-10-236-191-2_903049016_154,0,Categories,0.010440094,0.8181818181818182
1438042988061.16_20150728002308-00133-ip-10-236-191-2_901710916_35,0,Categories,1438042988061.16_20150728002308-00240-ip-10-236-191-2_895762828_21,0,Categories,0.010528613,1.0
1438042988061.16_20150728002308-00133-ip-10-236-191-2_901710916_35,0,Categories,1438042988458.74_20150728002308-00248-ip-10-236-191-2_900920435_43,0,Categories,0.0111546125,0.8
1438042988061.16_20150728002308-00133-ip-10-236-191-2_901710916_35,0,Categories,1438042988061.16_20150728002308-00297-ip-10-236-191-2_893604823_193,0,Categories,0.01303364,0.7272727272727273
1438042988061.16_20150728002308-00133-ip-10-236-191-2_901710916_35,0,Categories,1438042988061.16_20150728002308-00277-ip-10-236-191-2_892744757_167,0,Categories,0.014522287,0.875
1438042988061.16_20150728002308-00133-ip-10-236-191-2_901710916_35,0,Categories,1438042988061.16_20150728002308-00216-ip-10-236-191-2_876258545_65,0,Categories,0.019492354,1.0
1438042988061.16_20150728002308-00133-ip-10-236-191-2_901710916_35,0,Categories,1438042988458.74_20150728002308-00274-ip-10-236-191-2_892388186_80,0,Categories,0.019492354,1.0
1438042988061.16_20150728002308-00201-ip-10-236-191-2_430025367_1,1,Name,1438042988061.16_20150728002308-00284-ip-10-236-191-2_426970317_1,1,Name,0.0057147564,0.717948717948718
1438042988061.16_20150728002308-00201-ip-10-236-191-2_430025367_1,1,Name,1438042988061.16_20150728002308-00305-ip-10-236-191-2_35851696_15,0,Name,0.017590206,0.9
1438042988061.16_20150728002308-00201-ip-10-236-191-2_430025367_1,1,Name,1438042988458.74_20150728002308-00092-ip-10-236-191-2_182871790_3,1,Name,0.027637335,1.0
1438042988061.16_20150728002308-00201-ip-10-236-191-2_430025367_1,1,Name,1438042988458.74_20150728002308-00152-ip-10-236-191-2_112894093_0,0,Name,0.04182313,1.0
1438042988061.16_20150728002308-00201-ip-10-236-191-2_430025367_1,1,Name,1438042988061.16_20150728002308-00035-ip-10-236-191-2_381774288_0,0,Name,0.06067499,0.75
1438042988458.74_20150728002308-00123-ip-10-236-191-2_271144091_0,1,website,1438042988458.74_20150728002308-00070-ip-10-236-191-2_265105325_0,1,website,0.0,1.0
1438042988458.74_20150728002308-00123-ip-10-236-191-2_271144091_0,1,website,1438042988458.74_20150728002308-00124-ip-10-236-191-2_222088666_0,1,website,0.0,1.0
1438042988458.74_20150728002308-00123-ip-10-236-191-2_271144091_0,1,website,1438042988458.74_20150728002308-00175-ip-10-236-191-2_188672859_0,1,website,0.0,1.0
1438042988458.74_20150728002308-00123-ip-10-236-191-2_271144091_0,1,website,1438042988458.74_20150728002308-00201-ip-10-236-191-2_273252164_0,1,website,0.0,1.0
1438042988458.74_20150728002308-00123-ip-10-236-191-2_271144091_0,1,website,1438042988458.74_20150728002308-00120-ip-10-236-191-2_207486818_0,1,website,0.0,1.0
1438042988458.74_20150728002308-00123-ip-10-236-191-2_271144091_0,1,website,1438042988458.74_20150728002308-00152-ip-10-236-191-2_228832418_0,1,website,0.0,1.0
1438042988061.16_20150728002308-00327-ip-10-236-191-2_275870851_40,1,Team,1438042988458.74_20150728002308-00323-ip-10-236-191-2_259921261_40,1,Team,0.0,1.0
1438042988061.16_20150728002308-00327-ip-10-236-191-2_275870851_40,1,Team,1438042988458.74_20150728002308-00204-ip-10-236-191-2_264913866_40,1,Team,0.0,1.0
1438042988061.16_20150728002308-00327-ip-10-236-191-2_275870851_40,1,Team,1438042988061.16_20150728002308-00217-ip-10-236-191-2_250485318_40,1,Team,0.0,1.0
1438042988061.16_20150728002308-00327-ip-10-236-191-2_275870851_40,1,Team,1438042988458.74_20150728002308-00106-ip-10-236-191-2_275257026_40,1,Team,0.0,1.0
1438042988061.16_20150728002308-00327-ip-10-236-191-2_275870851_40,1,Team,1438042988458.74_20150728002308-00075-ip-10-236-191-2_266866683_61,1,Team,0.011775079,0.88
1438042988061.16_20150728002308-00327-ip-10-236-191-2_275870851_40,1,Team,1438042988458.74_20150728002308-00116-ip-10-236-191-2_263136688_25,1,Team,0.014223183,0.84
1438042988061.16_20150728002308-00327-ip-10-236-191-2_275870851_40,1,Team,1438042988061.16_20150728002308-00029-ip-10-236-191-2_271545616_28,1,Team,0.019723248,0.8
1438042988458.74_20150728002308-00010-ip-10-236-191-2_936021716_18,0,Type,1438042988061.16_20150728002308-00197-ip-10-236-191-2_75475028_0,3,Type,0.040456634,0.8333333333333334
1438042988458.74_20150728002308-00010-ip-10-236-191-2_936021716_18,0,Type,1438042988458.74_20150728002308-00096-ip-10-236-191-2_70286172_0,3,Type,0.0436217,0.8
1438042988458.74_20150728002308-00204-ip-10-236-191-2_264913866_40,1,Team,1438042988458.74_20150728002308-00323-ip-10-236-191-2_259921261_40,1,Team,0.0,1.0
1438042988458.74_20150728002308-00204-ip-10-236-191-2_264913866_40,1,Team,1438042988061.16_20150728002308-00217-ip-10-236-191-2_250485318_40,1,Team,0.0,1.0
1438042988458.74_20150728002308-00204-ip-10-236-191-2_264913866_40,1,Team,1438042988458.74_20150728002308-00106-ip-10-236-191-2_275257026_40,1,Team,0.0,1.0
1438042988458.74_20150728002308-00204-ip-10-236-191-2_264913866_40,1,Team,1438042988061.16_20150728002308-00327-ip-10-236-191-2_275870851_40,1,Team,0.0,1.0
1438042988458.74_20150728002308-00204-ip-10-236-191-2_264913866_40,1,Team,1438042988458.74_20150728002308-00075-ip-10-236-191-2_266866683_61,1,Team,0.011775079,0.88
1438042988458.74_20150728002308-00204-ip-10-236-191-2_264913866_40,1,Team,1438042988458.74_20150728002308-00116-ip-10-236-191-2_263136688_25,1,Team,0.014223183,0.84
1438042988458.74_20150728002308-00204-ip-10-236-191-2_264913866_40,1,Team,1438042988061.16_20150728002308-00029-ip-10-236-191-2_271545616_28,1,Team,0.019723248,0.8
1438042988061.16_20150728002308-00297-ip-10-236-191-2_893604823_193,0,Categories,1438042988458.74_20150728002308-00053-ip-10-236-191-2_904126676_55,0,Categories,0.0030537944,0.9166666666666666
1438042988061.16_20150728002308-00297-ip-10-236-191-2_893604823_193,0,Categories,1438042988061.16_20150728002308-00161-ip-10-236-191-2_892734565_9,0,Categories,0.0030537944,0.9166666666666666
1438042988061.16_20150728002308-00297-ip-10-236-191-2_893604823_193,0,Categories,1438042988458.74_20150728002308-00047-ip-10-236-191-2_911214633_47,0,Categories,0.0030537944,0.9166666666666666
1438042988061.16_20150728002308-00297-ip-10-236-191-2_893604823_193,0,Categories,1438042988061.16_20150728002308-00102-ip-10-236-191-2_914248020_38,0,Categories,0.0030537944,0.9166666666666666
1438042988061.16_20150728002308-00297-ip-10-236-191-2_893604823_193,0,Categories,1438042988061.16_20150728002308-00244-ip-10-236-191-2_902576783_7,0,Categories,0.0030537944,0.9166666666666666
1438042988061.16_20150728002308-00297-ip-10-236-191-2_893604823_193,0,Categories,1438042988061.16_20150728002308-00189-ip-10-236-191-2_905044662_108,0,Categories,0.004997506,0.9090909090909091
1438042988061.16_20150728002308-00297-ip-10-236-191-2_893604823_193,0,Categories,1438042988061.16_20150728002308-00199-ip-10-236-191-2_891628805_10,0,Categories,0.0074877385,0.9090909090909091
1438042988061.16_20150728002308-00297-ip-10-236-191-2_893604823_193,0,Categories,1438042988458.74_20150728002308-00257-ip-10-236-191-2_913958073_87,0,Categories,0.0074877385,0.9090909090909091
1438042988061.16_20150728002308-00297-ip-10-236-191-2_893604823_193,0,Categories,1438042988458.74_20150728002308-00252-ip-10-236-191-2_903049016_154,0,Categories,0.009020553,0.9090909090909091
1438042988061.16_20150728002308-00297-ip-10-236-191-2_893604823_193,0,Categories,1438042988458.74_20150728002308-00196-ip-10-236-191-2_895293666_112,0,Categories,0.009020553,0.9090909090909091
1438042988061.16_20150728002308-00297-ip-10-236-191-2_893604823_193,0,Categories,1438042988061.16_20150728002308-00277-ip-10-236-191-2_892744757_167,0,Categories,0.012266872,1.0
1438042988061.16_20150728002308-00297-ip-10-236-191-2_893604823_193,0,Categories,1438042988458.74_20150728002308-00204-ip-10-236-191-2_901915811_205,0,Categories,0.012527044,0.8888888888888888
1438042988061.16_20150728002308-00297-ip-10-236-191-2_893604823_193,0,Categories,1438042988061.16_20150728002308-00282-ip-10-236-191-2_894007386_83,0,Categories,0.012527044,0.8888888888888888
1438042988061.16_20150728002308-00297-ip-10-236-191-2_893604823_193,0,Categories,1438042988458.74_20150728002308-00248-ip-10-236-191-2_900920435_43,0,Categories,0.012769154,0.9
1438042988061.16_20150728002308-00297-ip-10-236-191-2_893604823_193,0,Categories,1438042988061.16_20150728002308-00133-ip-10-236-191-2_901710916_35,0,Categories,0.01303364,0.8888888888888888
1438042988061.16_20150728002308-00297-ip-10-236-191-2_893604823_193,0,Categories,1438042988061.16_20150728002308-00235-ip-10-236-191-2_899983706_36,0,Categories,0.013468656,1.0
1438042988061.16_20150728002308-00297-ip-10-236-191-2_893604823_193,0,Categories,1438042988061.16_20150728002308-00209-ip-10-236-191-2_893849825_102,0,Categories,0.016731774,1.0
1438042988061.16_20150728002308-00297-ip-10-236-191-2_893604823_193,0,Categories,1438042988061.16_20150728002308-00240-ip-10-236-191-2_895762828_21,0,Categories,0.020183265,1.0
1438042988061.16_20150728002308-00297-ip-10-236-191-2_893604823_193,0,Categories,1438042988458.74_20150728002308-00274-ip-10-236-191-2_892388186_80,0,Categories,0.027842103,1.0
1438042988458.74_20150728002308-00120-ip-10-236-191-2_207486818_0,1,website,1438042988458.74_20150728002308-00070-ip-10-236-191-2_265105325_0,1,website,0.0,1.0
1438042988458.74_20150728002308-00120-ip-10-236-191-2_207486818_0,1,website,1438042988458.74_20150728002308-00124-ip-10-236-191-2_222088666_0,1,website,0.0,1.0
1438042988458.74_20150728002308-00120-ip-10-236-191-2_207486818_0,1,website,1438042988458.74_20150728002308-00175-ip-10-236-191-2_188672859_0,1,website,0.0,1.0
1438042988458.74_20150728002308-00120-ip-10-236-191-2_207486818_0,1,website,1438042988458.74_20150728002308-00201-ip-10-236-191-2_273252164_0,1,website,0.0,1.0
1438042988458.74_20150728002308-00120-ip-10-236-191-2_207486818_0,1,website,1438042988458.74_20150728002308-00123-ip-10-236-191-2_271144091_0,1,website,0.0,1.0
1438042988458.74_20150728002308-00120-ip-10-236-191-2_207486818_0,1,website,1438042988458.74_20150728002308-00152-ip-10-236-191-2_228832418_0,1,website,0.0,1.0
1438042988458.74_20150728002308-00116-ip-10-236-191-2_263136688_25,1,Team,1438042988061.16_20150728002308-00029-ip-10-236-191-2_271545616_28,1,Team,0.004171625,0.96
1438042988458.74_20150728002308-00116-ip-10-236-191-2_263136688_25,1,Team,1438042988458.74_20150728002308-00204-ip-10-236-191-2_264913866_40,1,Team,0.014223183,0.88
1438042988458.74_20150728002308-00116-ip-10-236-191-2_263136688_25,1,Team,1438042988458.74_20150728002308-00323-ip-10-236-191-2_259921261_40,1,Team,0.014223183,0.88
1438042988458.74_20150728002308-00116-ip-10-236-191-2_263136688_25,1,Team,1438042988458.74_20150728002308-00106-ip-10-236-191-2_275257026_40,1,Team,0.014223183,0.88
1438042988458.74_20150728002308-00116-ip-10-236-191-2_263136688_25,1,Team,1438042988061.16_20150728002308-00327-ip-10-236-191-2_275870851_40,1,Team,0.014223183,0.88
1438042988458.74_20150728002308-00116-ip-10-236-191-2_263136688_25,1,Team,1438042988061.16_20150728002308-00217-ip-10-236-191-2_250485318_40,1,Team,0.014223183,0.88
1438042988458.74_20150728002308-00116-ip-10-236-191-2_263136688_25,1,Team,1438042988458.74_20150728002308-00075-ip-10-236-191-2_266866683_61,1,Team,0.028526587,0.72
1438042988061.16_20150728002308-00200-ip-10-236-191-2_81235023_38,0,MysqlI Support,1438042988061.16_20150728002308-00039-ip-10-236-191-2_86697197_38,0,MysqlI Support,0.0,1.0
1438042988458.74_20150728002308-00010-ip-10-236-191-2_859392196_8,0,Unnamed: 0,1438042988061.16_20150728002308-00087-ip-10-236-191-2_858984335_8,0,Unnamed: 0,0.0,1.0
1438042988458.74_20150728002308-00010-ip-10-236-191-2_859392196_8,0,Unnamed: 0,1438042988061.16_20150728002308-00221-ip-10-236-191-2_841457080_8,0,Unnamed: 0,0.0,1.0
1438042988061.16_20150728002308-00221-ip-10-236-191-2_476956836_0,0,TO FIND:,1438042988061.16_20150728002308-00202-ip-10-236-191-2_492536728_6,0,TO FIND:,0.0,1.0
1438042988061.16_20150728002308-00221-ip-10-236-191-2_476956836_0,0,TO FIND:,1438042988061.16_20150728002308-00311-ip-10-236-191-2_489190674_0,0,TO FIND:,0.0,1.0
1438042988061.16_20150728002308-00221-ip-10-236-191-2_476956836_0,0,TO FIND:,1438042988061.16_20150728002308-00119-ip-10-236-191-2_488283694_0,0,TO FIND:,0.0,1.0
1438042988061.16_20150728002308-00221-ip-10-236-191-2_476956836_0,0,TO FIND:,1438042988061.16_20150728002308-00093-ip-10-236-191-2_496335588_1,0,TO FIND:,0.0,1.0
1438042988061.16_20150728002308-00221-ip-10-236-191-2_476956836_0,0,TO FIND:,1438042988061.16_20150728002308-00223-ip-10-236-191-2_920609106_0,0,TO FIND:,0.0,1.0
1438042988061.16_20150728002308-00221-ip-10-236-191-2_476956836_0,0,TO FIND:,1438042988458.74_20150728002308-00328-ip-10-236-191-2_495549896_0,0,TO FIND:,0.0,1.0
1438042988061.16_20150728002308-00221-ip-10-236-191-2_476956836_0,0,TO FIND:,1438042988061.16_20150728002308-00216-ip-10-236-191-2_479604088_0,0,TO FIND:,0.0,1.0
1438042988061.16_20150728002308-00221-ip-10-236-191-2_476956836_0,0,TO FIND:,1438042988061.16_20150728002308-00174-ip-10-236-191-2_480846749_0,0,TO FIND:,0.0,1.0
1438042988061.16_20150728002308-00221-ip-10-236-191-2_476956836_0,0,TO FIND:,1438042988061.16_20150728002308-00179-ip-10-236-191-2_490097935_0,0,TO FIND:,0.0,1.0
1438042988061.16_20150728002308-00221-ip-10-236-191-2_476956836_0,0,TO FIND:,1438042988061.16_20150728002308-00053-ip-10-236-191-2_500855580_0,0,TO FIND:,0.0,1.0
1438042988061.16_20150728002308-00221-ip-10-236-191-2_476956836_0,0,TO FIND:,1438042988061.16_20150728002308-00017-ip-10-236-191-2_484131051_0,0,TO FIND:,0.0,1.0
1438042988061.16_20150728002308-00221-ip-10-236-191-2_476956836_0,1,ENTER:,1438042988061.16_20150728002308-00174-ip-10-236-191-2_480846749_0,1,ENTER:,0.0,1.0
1438042988061.16_20150728002308-00221-ip-10-236-191-2_476956836_0,1,ENTER:,1438042988061.16_20150728002308-00179-ip-10-236-191-2_490097935_0,1,ENTER:,0.0,1.0
1438042988061.16_20150728002308-00221-ip-10-236-191-2_476956836_0,1,ENTER:,1438042988061.16_20150728002308-00311-ip-10-236-191-2_489190674_0,1,ENTER:,0.0,1.0
1438042988061.16_20150728002308-00221-ip-10-236-191-2_476956836_0,1,ENTER:,1438042988061.16_20150728002308-00017-ip-10-236-191-2_484131051_0,1,ENTER:,0.0,1.0
1438042988061.16_20150728002308-00221-ip-10-236-191-2_476956836_0,1,ENTER:,1438042988061.16_20150728002308-00053-ip-10-236-191-2_500855580_0,1,ENTER:,0.0,1.0
1438042988061.16_20150728002308-00221-ip-10-236-191-2_476956836_0,1,ENTER:,1438042988061.16_20150728002308-00119-ip-10-236-191-2_488283694_0,1,ENTER:,0.0,1.0
1438042988061.16_20150728002308-00221-ip-10-236-191-2_476956836_0,1,ENTER:,1438042988458.74_20150728002308-00328-ip-10-236-191-2_495549896_0,1,ENTER:,0.0,1.0
1438042988061.16_20150728002308-00221-ip-10-236-191-2_476956836_0,1,ENTER:,1438042988061.16_20150728002308-00223-ip-10-236-191-2_920609106_0,1,ENTER:,0.0,1.0
1438042988061.16_20150728002308-00221-ip-10-236-191-2_476956836_0,1,ENTER:,1438042988061.16_20150728002308-00216-ip-10-236-191-2_479604088_0,1,ENTER:,0.0,1.0
1438042988061.16_20150728002308-00221-ip-10-236-191-2_476956836_0,1,ENTER:,1438042988061.16_20150728002308-00202-ip-10-236-191-2_492536728_6,1,ENTER:,3.920444e-05,1.0
1438042988061.16_20150728002308-00221-ip-10-236-191-2_476956836_0,1,ENTER:,1438042988061.16_20150728002308-00093-ip-10-236-191-2_496335588_1,1,ENTER:,3.920444e-05,1.0
1438042988061.16_20150728002308-00073-ip-10-236-191-2_142053238_0,1,Player,1438042988458.74_20150728002308-00215-ip-10-236-191-2_450872617_26,1,Player,0.039351616,0.6153846153846154
1438042988061.16_20150728002308-00302-ip-10-236-191-2_321944328_4,0,Unnamed: 0,1438042988458.74_20150728002308-00145-ip-10-236-191-2_320305944_4,0,Unnamed: 0,0.0,1.0
1438042988061.16_20150728002308-00302-ip-10-236-191-2_321944328_4,0,Unnamed: 0,1438042988458.74_20150728002308-00221-ip-10-236-191-2_330933610_4,0,Unnamed: 0,0.014749257,0.8
1438042988061.16_20150728002308-00302-ip-10-236-191-2_321944328_4,0,Unnamed: 0,1438042988061.16_20150728002308-00299-ip-10-236-191-2_323985077_4,0,Unnamed: 0,0.014749257,0.8
1438042988061.16_20150728002308-00302-ip-10-236-191-2_321944328_4,0,Unnamed: 0,1438042988061.16_20150728002308-00010-ip-10-236-191-2_318156075_4,0,Unnamed: 0,0.0364503,1.0
1438042988061.16_20150728002308-00302-ip-10-236-191-2_321944328_4,0,Unnamed: 0,1438042988458.74_20150728002308-00041-ip-10-236-191-2_319103264_4,0,Unnamed: 0,0.03974497,1.0
1438042988458.74_20150728002308-00050-ip-10-236-191-2_720473384_5,1,Day,1438042988458.74_20150728002308-00176-ip-10-236-191-2_723283142_5,1,Day,0.008892592,1.0
1438042988458.74_20150728002308-00099-ip-10-236-191-2_897910204_60,0,Categories,1438042988061.16_20150728002308-00296-ip-10-236-191-2_893752755_106,0,Categories,0.0,1.0
