LeftTable,LeftColumnIndex,LeftColumnName,RightTable,RightColumnIndex,RightColumnName,RoughScore,RelationRatio
1438042988061.16_20150728002308-00083-ip-10-236-191-2_94088132_8,3,Last Post Info,1438042988458.74_20150728002308-00084-ip-10-236-191-2_97712216_0,3,Last Post Info,0.0835639,0.0
1438042988061.16_20150728002308-00083-ip-10-236-191-2_94088132_8,3,Last Post Info,1438042988061.16_20150728002308-00136-ip-10-236-191-2_80597244_1,3,Last Post Info,0.09439295,0.3333333333333333
1438042988061.16_20150728002308-00083-ip-10-236-191-2_94088132_8,3,Last Post Info,1438042988458.74_20150728002308-00302-ip-10-236-191-2_84661220_1,3,Last Post Info,0.09439295,0.3333333333333333
1438042988061.16_20150728002308-00277-ip-10-236-191-2_489138402_0,4,Price,1438042988061.16_20150728002308-00247-ip-10-236-191-2_289503570_7,3,Price,0.03343677,0.4
1438042988061.16_20150728002308-00277-ip-10-236-191-2_489138402_0,4,Price,1438042988458.74_20150728002308-00275-ip-10-236-191-2_724704098_1,4,Price,0.09163224,0.14285714285714285
1438042988061.16_20150728002308-00105-ip-10-236-191-2_685976478_0,2,Price,1438042988061.16_20150728002308-00247-ip-10-236-191-2_289503570_7,3,Price,0.03996695,0.4
1438042988061.16_20150728002308-00105-ip-10-236-191-2_685976478_0,2,Price,1438042988458.74_20150728002308-00275-ip-10-236-191-2_724704098_1,4,Price,0.08658868,0.14285714285714285
1438042988458.74_20150728002308-00196-ip-10-236-191-2_895293666_112,1,Comments,1438042988458.74_20150728002308-00204-ip-10-236-191-2_901915811_205,1,Comments,0.036392037,0.2222222222222222
1438042988061.16_20150728002308-00268-ip-10-236-191-2_428715864_1,0,Unnamed: 0,1438042988458.74_20150728002308-00172-ip-10-236-191-2_228563774_34,0,Unnamed: 0,0.086436406,0.22580645161290322
1438042988458.74_20150728002308-00215-ip-10-236-191-2_487574145_9,0,Date,1438042988458.74_20150728002308-00185-ip-10-236-191-2_484166689_9,0,Date,0.05320416,0.14285714285714285
1438042988458.74_20150728002308-00215-ip-10-236-191-2_487574145_9,0,Date,1438042988061.16_20150728002308-00168-ip-10-236-191-2_236614382_0,2,Date,0.06690922,0.4
1438042988458.74_20150728002308-00215-ip-10-236-191-2_487574145_9,0,Date,1438042988458.74_20150728002308-00245-ip-10-236-191-2_484381506_8,0,Date,0.07259776,0.3333333333333333
1438042988458.74_20150728002308-00215-ip-10-236-191-2_487574145_9,0,Date,1438042988061.16_20150728002308-00238-ip-10-236-191-2_473491228_8,0,Date,0.07740546,0.125
1438042988458.74_20150728002308-00215-ip-10-236-191-2_487574145_9,0,Date,1438042988061.16_20150728002308-00237-ip-10-236-191-2_472621008_8,0,Date,0.08699372,0.25
1438042988458.74_20150728002308-00215-ip-10-236-191-2_487574145_9,0,Date,1438042988061.16_20150728002308-00076-ip-10-236-191-2_227232758_0,2,Date,0.087857395,0.2
1438042988458.74_20150728002308-00215-ip-10-236-191-2_487574145_9,0,Date,1438042988061.16_20150728002308-00046-ip-10-236-191-2_476402341_8,0,Date,0.09463869,0.14285714285714285
1438042988458.74_20150728002308-00319-ip-10-236-191-2_196217856_0,2,Title,1438042988458.74_20150728002308-00033-ip-10-236-191-2_897218608_0,0,Title,0.04581825,0.0
1438042988458.74_20150728002308-00319-ip-10-236-191-2_196217856_0,2,Title,1438042988458.74_20150728002308-00105-ip-10-236-191-2_177743665_6,0,Title,0.054070394,0.1
1438042988458.74_20150728002308-00319-ip-10-236-191-2_196217856_0,2,Title,1438042988061.16_20150728002308-00266-ip-10-236-191-2_198804772_0,2,Title,0.05539218,0.05
1438042988458.74_20150728002308-00319-ip-10-236-191-2_196217856_0,2,Title,1438042988458.74_20150728002308-00269-ip-10-236-191-2_770185854_0,0,Title,0.07316328,0.2
1438042988458.74_20150728002308-00319-ip-10-236-191-2_196217856_0,2,Title,1438042988061.16_20150728002308-00254-ip-10-236-191-2_233357394_7,1,Title,0.07598282,0.0
1438042988458.74_20150728002308-00319-ip-10-236-191-2_196217856_0,2,Title,1438042988061.16_20150728002308-00142-ip-10-236-191-2_162515377_0,1,Title,0.094698146,0.06666666666666667
1438042988458.74_20150728002308-00319-ip-10-236-191-2_196217856_0,2,Title,1438042988061.16_20150728002308-00178-ip-10-236-191-2_479391037_6,4,Title,0.0952148,0.07142857142857142
1438042988458.74_20150728002308-00216-ip-10-236-191-2_473587871_7,1,Filing date,1438042988061.16_20150728002308-00273-ip-10-236-191-2_463753526_6,1,Filing date,0.079953074,0.09523809523809523
1438042988458.74_20150728002308-00216-ip-10-236-191-2_473587871_7,2,Publication date,1438042988061.16_20150728002308-00273-ip-10-236-191-2_463753526_6,2,Publication date,0.08249169,0.09523809523809523
1438042988458.74_20150728002308-00216-ip-10-236-191-2_473587871_7,2,Publication date,1438042988061.16_20150728002308-00178-ip-10-236-191-2_479391037_6,2,Publication date,0.085229516,0.07142857142857142
1438042988458.74_20150728002308-00216-ip-10-236-191-2_473587871_7,4,Title,1438042988061.16_20150728002308-00178-ip-10-236-191-2_479391037_6,4,Title,0.07380409,0.21428571428571427
1438042988458.74_20150728002308-00216-ip-10-236-191-2_473587871_7,4,Title,1438042988458.74_20150728002308-00124-ip-10-236-191-2_935254517_0,0,Title,0.08938253,0.021052631578947368
1438042988458.74_20150728002308-00216-ip-10-236-191-2_473587871_7,4,Title,1438042988061.16_20150728002308-00100-ip-10-236-191-2_767052303_26,0,Title,0.09944555,0.0
1438042988458.74_20150728002308-00323-ip-10-236-191-2_259921261_40,2,Record,1438042988458.74_20150728002308-00075-ip-10-236-191-2_266866683_61,2,Record,0.030441541,0.4
1438042988458.74_20150728002308-00245-ip-10-236-191-2_484381506_8,0,Date,1438042988061.16_20150728002308-00328-ip-10-236-191-2_470931722_13,0,Date,0.03424529,0.3333333333333333
1438042988458.74_20150728002308-00245-ip-10-236-191-2_484381506_8,0,Date,1438042988061.16_20150728002308-00267-ip-10-236-191-2_87779055_11,0,Date,0.036763806,0.3
1438042988458.74_20150728002308-00245-ip-10-236-191-2_484381506_8,0,Date,1438042988458.74_20150728002308-00185-ip-10-236-191-2_484166689_9,0,Date,0.037648987,0.2857142857142857
1438042988458.74_20150728002308-00245-ip-10-236-191-2_484381506_8,0,Date,1438042988061.16_20150728002308-00238-ip-10-236-191-2_473491228_8,0,Date,0.0613299,0.0625
1438042988458.74_20150728002308-00245-ip-10-236-191-2_484381506_8,0,Date,1438042988061.16_20150728002308-00168-ip-10-236-191-2_236614382_0,2,Date,0.06414159,0.0
1438042988458.74_20150728002308-00245-ip-10-236-191-2_484381506_8,0,Date,1438042988458.74_20150728002308-00215-ip-10-236-191-2_487574145_9,0,Date,0.07259776,0.3333333333333333
1438042988458.74_20150728002308-00245-ip-10-236-191-2_484381506_8,0,Date,1438042988061.16_20150728002308-00241-ip-10-236-191-2_232203794_0,2,Date,0.07401609,0.0
1438042988458.74_20150728002308-00245-ip-10-236-191-2_484381506_8,0,Date,1438042988061.16_20150728002308-00046-ip-10-236-191-2_476402341_8,0,Date,0.0827191,0.14285714285714285
1438042988458.74_20150728002308-00245-ip-10-236-191-2_484381506_8,0,Date,1438042988061.16_20150728002308-00018-ip-10-236-191-2_868884521_2,0,Date,0.083965406,0.4
1438042988458.74_20150728002308-00245-ip-10-236-191-2_484381506_8,0,Date,1438042988061.16_20150728002308-00237-ip-10-236-191-2_472621008_8,0,Date,0.08519571,0.25
1438042988458.74_20150728002308-00245-ip-10-236-191-2_484381506_8,0,Date,1438042988061.16_20150728002308-00143-ip-10-236-191-2_477923415_9,0,Date,0.09852237,0.0
1438042988458.74_20150728002308-00084-ip-10-236-191-2_97712216_0,1,Forum,1438042988061.16_20150728002308-00164-ip-10-236-191-2_108836667_4,1,Forum,0.040273085,0.3333333333333333
1438042988458.74_20150728002308-00084-ip-10-236-191-2_97712216_0,1,Forum,1438042988061.16_20150728002308-00033-ip-10-236-191-2_111103173_4,1,Forum,0.040273085,0.3333333333333333
1438042988458.74_20150728002308-00084-ip-10-236-191-2_97712216_0,1,Forum,1438042988458.74_20150728002308-00178-ip-10-236-191-2_103236302_1,1,Forum,0.07466465,0.0
1438042988458.74_20150728002308-00084-ip-10-236-191-2_97712216_0,1,Forum,1438042988458.74_20150728002308-00109-ip-10-236-191-2_800968471_3,1,Forum,0.07676126,0.0
1438042988458.74_20150728002308-00084-ip-10-236-191-2_97712216_0,3,Last Post Info,1438042988061.16_20150728002308-00083-ip-10-236-191-2_94088132_8,3,Last Post Info,0.0835639,0.0
1438042988458.74_20150728002308-00084-ip-10-236-191-2_97712216_0,3,Last Post Info,1438042988061.16_20150728002308-00160-ip-10-236-191-2_78637024_0,3,Last Post Info,0.08516013,0.0
1438042988458.74_20150728002308-00084-ip-10-236-191-2_97712216_0,3,Last Post Info,1438042988458.74_20150728002308-00109-ip-10-236-191-2_800968471_3,3,Last Post Info,0.09507028,0.0
1438042988061.16_20150728002308-00033-ip-10-236-191-2_323631200_10,3,Age,1438042988061.16_20150728002308-00322-ip-10-236-191-2_542756532_11,0,Age,0.087455384,0.0
1438042988061.16_20150728002308-00033-ip-10-236-191-2_323631200_10,3,Age,1438042988458.74_20150728002308-00140-ip-10-236-191-2_531860006_11,0,Age,0.087455384,0.0
1438042988061.16_20150728002308-00033-ip-10-236-191-2_323631200_10,3,Age,1438042988061.16_20150728002308-00337-ip-10-236-191-2_526165021_11,0,Age,0.087455384,0.0
1438042988061.16_20150728002308-00237-ip-10-236-191-2_472621008_8,0,Date,1438042988061.16_20150728002308-00143-ip-10-236-191-2_477923415_9,0,Date,0.052331418,0.3333333333333333
1438042988061.16_20150728002308-00237-ip-10-236-191-2_472621008_8,0,Date,1438042988061.16_20150728002308-00046-ip-10-236-191-2_476402341_8,0,Date,0.059869356,0.2857142857142857
1438042988061.16_20150728002308-00237-ip-10-236-191-2_472621008_8,0,Date,1438042988458.74_20150728002308-00185-ip-10-236-191-2_484166689_9,0,Date,0.07043701,0.42857142857142855
1438042988061.16_20150728002308-00237-ip-10-236-191-2_472621008_8,0,Date,1438042988458.74_20150728002308-00245-ip-10-236-191-2_484381506_8,0,Date,0.08519571,0.3333333333333333
1438042988061.16_20150728002308-00237-ip-10-236-191-2_472621008_8,0,Date,1438042988458.74_20150728002308-00215-ip-10-236-191-2_487574145_9,0,Date,0.08699372,0.3333333333333333
1438042988061.16_20150728002308-00237-ip-10-236-191-2_472621008_8,0,Date,1438042988061.16_20150728002308-00328-ip-10-236-191-2_470931722_13,0,Date,0.093013175,0.3333333333333333
1438042988061.16_20150728002308-00237-ip-10-236-191-2_472621008_8,0,Date,1438042988061.16_20150728002308-00267-ip-10-236-191-2_87779055_11,0,Date,0.09448602,0.2
1438042988061.16_20150728002308-00237-ip-10-236-191-2_472621008_8,0,Date,1438042988061.16_20150728002308-00241-ip-10-236-191-2_232203794_0,2,Date,0.09715143,0.2
1438042988061.16_20150728002308-00147-ip-10-236-191-2_916381091_22,1,Activity,1438042988061.16_20150728002308-00198-ip-10-236-191-2_916977539_90,1,Activity,0.0983416,0.25
1438042988061.16_20150728002308-00076-ip-10-236-191-2_227232758_0,2,Date,1438042988061.16_20150728002308-00241-ip-10-236-191-2_232203794_0,2,Date,0.05422055,0.0
1438042988061.16_20150728002308-00076-ip-10-236-191-2_227232758_0,2,Date,1438042988061.16_20150728002308-00238-ip-10-236-191-2_473491228_8,0,Date,0.05959333,0.375
1438042988061.16_20150728002308-00076-ip-10-236-191-2_227232758_0,2,Date,1438042988458.74_20150728002308-00185-ip-10-236-191-2_484166689_9,0,Date,0.06283067,0.42857142857142855
1438042988061.16_20150728002308-00076-ip-10-236-191-2_227232758_0,2,Date,1438042988458.74_20150728002308-00215-ip-10-236-191-2_487574145_9,0,Date,0.087857395,0.3333333333333333
1438042988458.74_20150728002308-00217-ip-10-236-191-2_75957554_3,5,Source:,1438042988061.16_20150728002308-00300-ip-10-236-191-2_887225291_3,3,示例,0.09779963,0.4
1438042988061.16_20150728002308-00133-ip-10-236-191-2_901710916_35,1,Comments,1438042988458.74_20150728002308-00204-ip-10-236-191-2_901915811_205,1,Comments,0.03322694,0.1111111111111111
1438042988061.16_20150728002308-00327-ip-10-236-191-2_275870851_40,2,Record,1438042988458.74_20150728002308-00075-ip-10-236-191-2_266866683_61,2,Record,0.030441541,0.4
1438042988061.16_20150728002308-00047-ip-10-236-191-2_895938762_7,0,US,1438042988061.16_20150728002308-00221-ip-10-236-191-2_894720889_5,1,US,0.06716944,0.25
1438042988061.16_20150728002308-00028-ip-10-236-191-2_474500813_18,0,Unnamed: 0,1438042988458.74_20150728002308-00172-ip-10-236-191-2_228563774_34,0,Unnamed: 0,0.09499965,0.06451612903225806
1438042988458.74_20150728002308-00204-ip-10-236-191-2_264913866_40,2,Record,1438042988458.74_20150728002308-00075-ip-10-236-191-2_266866683_61,2,Record,0.030441541,0.4
1438042988458.74_20150728002308-00100-ip-10-236-191-2_591137552_2,0,Date,1438042988458.74_20150728002308-00185-ip-10-236-191-2_484166689_9,0,Date,0.051460464,0.42857142857142855
1438042988458.74_20150728002308-00100-ip-10-236-191-2_591137552_2,0,Date,1438042988061.16_20150728002308-00267-ip-10-236-191-2_87779055_11,0,Date,0.068569936,0.2
1438042988458.74_20150728002308-00100-ip-10-236-191-2_591137552_2,0,Date,1438042988458.74_20150728002308-00245-ip-10-236-191-2_484381506_8,0,Date,0.0702122,0.3333333333333333
1438042988458.74_20150728002308-00100-ip-10-236-191-2_591137552_2,0,Date,1438042988061.16_20150728002308-00168-ip-10-236-191-2_236614382_0,2,Date,0.080420464,0.2
1438042988458.74_20150728002308-00100-ip-10-236-191-2_591137552_2,0,Date,1438042988061.16_20150728002308-00076-ip-10-236-191-2_227232758_0,2,Date,0.08655404,0.2
1438042988458.74_20150728002308-00100-ip-10-236-191-2_591137552_2,0,Date,1438042988061.16_20150728002308-00241-ip-10-236-191-2_232203794_0,2,Date,0.09475293,0.2
1438042988061.16_20150728002308-00180-ip-10-236-191-2_769639727_1,0,Title,1438042988061.16_20150728002308-00038-ip-10-236-191-2_513545472_0,1,Title,0.085741304,0.04878048780487805
1438042988061.16_20150728002308-00180-ip-10-236-191-2_769639727_1,0,Title,1438042988458.74_20150728002308-00288-ip-10-236-191-2_526570372_0,1,Title,0.085741304,0.04878048780487805
1438042988061.16_20150728002308-00330-ip-10-236-191-2_492653813_3,0,Date,1438042988458.74_20150728002308-00328-ip-10-236-191-2_17720148_6,0,Date,0.008843909,0.09090909090909091
1438042988061.16_20150728002308-00330-ip-10-236-191-2_492653813_3,0,Date,1438042988458.74_20150728002308-00338-ip-10-236-191-2_437779896_3,0,Date,0.021809965,0.18181818181818182
1438042988061.16_20150728002308-00330-ip-10-236-191-2_492653813_3,0,Date,1438042988061.16_20150728002308-00091-ip-10-236-191-2_19389274_10,0,Date,0.024826402,0.09090909090909091
1438042988061.16_20150728002308-00330-ip-10-236-191-2_492653813_3,0,Date,1438042988458.74_20150728002308-00191-ip-10-236-191-2_485480724_3,0,Date,0.08471447,0.06896551724137931
1438042988061.16_20150728002308-00330-ip-10-236-191-2_492653813_3,0,Date,1438042988458.74_20150728002308-00201-ip-10-236-191-2_856246040_3,0,Date,0.093992054,0.037037037037037035
1438042988458.74_20150728002308-00056-ip-10-236-191-2_408910423_10,1,Posted by,1438042988061.16_20150728002308-00045-ip-10-236-191-2_404750103_10,1,Posted by,0.01819124,0.4697986577181208
1438042988458.74_20150728002308-00056-ip-10-236-191-2_408910423_10,1,Posted by,1438042988061.16_20150728002308-00052-ip-10-236-191-2_417947895_10,1,Posted by,0.023451349,0.36538461538461536
1438042988458.74_20150728002308-00056-ip-10-236-191-2_408910423_10,1,Posted by,1438042988061.16_20150728002308-00282-ip-10-236-191-2_413213147_10,1,Posted by,0.02835696,0.45454545454545453
1438042988458.74_20150728002308-00056-ip-10-236-191-2_408910423_10,1,Posted by,1438042988458.74_20150728002308-00023-ip-10-236-191-2_412623013_10,1,Posted by,0.037527774,0.45
1438042988061.16_20150728002308-00273-ip-10-236-191-2_463753526_6,1,Filing date,1438042988458.74_20150728002308-00180-ip-10-236-191-2_465334151_6,1,Filing date,0.05757343,0.2631578947368421
1438042988061.16_20150728002308-00273-ip-10-236-191-2_463753526_6,1,Filing date,1438042988458.74_20150728002308-00216-ip-10-236-191-2_473587871_7,1,Filing date,0.079953074,0.25
1438042988061.16_20150728002308-00273-ip-10-236-191-2_463753526_6,1,Filing date,1438042988458.74_20150728002308-00236-ip-10-236-191-2_462956425_5,1,Filing date,0.08140761,0.25
1438042988061.16_20150728002308-00273-ip-10-236-191-2_463753526_6,2,Publication date,1438042988458.74_20150728002308-00235-ip-10-236-191-2_500612504_6,2,Publication date,0.04814946,0.3173076923076923
1438042988061.16_20150728002308-00273-ip-10-236-191-2_463753526_6,2,Publication date,1438042988458.74_20150728002308-00180-ip-10-236-191-2_465334151_6,2,Publication date,0.053702045,0.2631578947368421
1438042988061.16_20150728002308-00273-ip-10-236-191-2_463753526_6,2,Publication date,1438042988458.74_20150728002308-00145-ip-10-236-191-2_472508224_5,2,Publication date,0.08031348,0.13142857142857142
1438042988061.16_20150728002308-00273-ip-10-236-191-2_463753526_6,2,Publication date,1438042988458.74_20150728002308-00216-ip-10-236-191-2_473587871_7,2,Publication date,0.08249169,0.1875
1438042988061.16_20150728002308-00273-ip-10-236-191-2_463753526_6,2,Publication date,1438042988458.74_20150728002308-00236-ip-10-236-191-2_462956425_5,2,Publication date,0.09141853,0.25
1438042988061.16_20150728002308-00238-ip-10-236-191-2_473491228_8,0,Date,1438042988458.74_20150728002308-00245-ip-10-236-191-2_484381506_8,0,Date,0.0613299,0.3333333333333333
1438042988061.16_20150728002308-00238-ip-10-236-191-2_473491228_8,0,Date,1438042988061.16_20150728002308-00241-ip-10-236-191-2_232203794_0,2,Date,0.066433035,0.2
1438042988061.16_20150728002308-00238-ip-10-236-191-2_473491228_8,0,Date,1438042988061.16_20150728002308-00328-ip-10-236-191-2_470931722_13,0,Date,0.069800094,0.3333333333333333
1438042988458.74_20150728002308-00116-ip-10-236-191-2_263136688_25,2,Record,1438042988458.74_20150728002308-00075-ip-10-236-191-2_266866683_61,2,Record,0.035994023,0.28
1438042988061.16_20150728002308-00207-ip-10-236-191-2_787768106_7,5,Time,1438042988458.74_20150728002308-00276-ip-10-236-191-2_857360848_12,1,Time,0.02818246,0.4
1438042988061.16_20150728002308-00164-ip-10-236-191-2_896719571_29,0,2008 OPPONENTS,1438042988061.16_20150728002308-00125-ip-10-236-191-2_856145607_38,0,2008 OPPONENTS,0.020028336,0.4166666666666667
1438042988061.16_20150728002308-00164-ip-10-236-191-2_896719571_29,0,2008 OPPONENTS,1438042988061.16_20150728002308-00107-ip-10-236-191-2_895175934_32,0,2010 OPPONENTS,0.06713594,0.38461538461538464
1438042988458.74_20150728002308-00171-ip-10-236-191-2_896866998_5,3,venue,1438042988458.74_20150728002308-00233-ip-10-236-191-2_890019705_2,3,venue,0.01170987,0.20967741935483872
1438042988458.74_20150728002308-00171-ip-10-236-191-2_896866998_5,3,venue,1438042988061.16_20150728002308-00288-ip-10-236-191-2_901085388_1,3,venue,0.032038804,0.07692307692307693
1438042988458.74_20150728002308-00171-ip-10-236-191-2_896866998_5,3,venue,1438042988458.74_20150728002308-00239-ip-10-236-191-2_868206556_1,3,venue,0.036667965,0.1
1438042988458.74_20150728002308-00171-ip-10-236-191-2_896866998_5,3,venue,1438042988061.16_20150728002308-00010-ip-10-236-191-2_880544671_1,3,venue,0.05240597,0.07462686567164178
1438042988458.74_20150728002308-00171-ip-10-236-191-2_896866998_5,3,venue,1438042988458.74_20150728002308-00150-ip-10-236-191-2_893382094_0,3,venue,0.053335965,0.09615384615384616
1438042988458.74_20150728002308-00171-ip-10-236-191-2_896866998_5,3,venue,1438042988458.74_20150728002308-00117-ip-10-236-191-2_885548660_1,3,venue,0.05997377,0.1
1438042988458.74_20150728002308-00171-ip-10-236-191-2_896866998_5,3,venue,1438042988458.74_20150728002308-00168-ip-10-236-191-2_887990790_0,3,venue,0.08704572,0.0
1438042988061.16_20150728002308-00322-ip-10-236-191-2_542756532_11,0,Age,1438042988061.16_20150728002308-00033-ip-10-236-191-2_323631200_10,3,Age,0.087455384,0.0
1438042988458.74_20150728002308-00033-ip-10-236-191-2_897218608_0,0,Title,1438042988061.16_20150728002308-00142-ip-10-236-191-2_162515377_0,1,Title,0.038223807,0.0
1438042988458.74_20150728002308-00033-ip-10-236-191-2_897218608_0,0,Title,1438042988458.74_20150728002308-00319-ip-10-236-191-2_196217856_0,2,Title,0.04581825,0.0
1438042988458.74_20150728002308-00033-ip-10-236-191-2_897218608_0,0,Title,1438042988458.74_20150728002308-00269-ip-10-236-191-2_770185854_0,0,Title,0.059967823,0.2
1438042988458.74_20150728002308-00033-ip-10-236-191-2_897218608_0,0,Title,1438042988061.16_20150728002308-00178-ip-10-236-191-2_479391037_6,4,Title,0.07007201,0.0
1438042988458.74_20150728002308-00033-ip-10-236-191-2_897218608_0,0,Title,1438042988458.74_20150728002308-00018-ip-10-236-191-2_373310740_2,2,Title,0.07818532,0.08
1438042988458.74_20150728002308-00033-ip-10-236-191-2_897218608_0,0,Title,1438042988458.74_20150728002308-00124-ip-10-236-191-2_935254517_0,0,Title,0.08508142,0.06315789473684211
1438042988458.74_20150728002308-00033-ip-10-236-191-2_897218608_0,0,Title,1438042988061.16_20150728002308-00266-ip-10-236-191-2_198804772_0,2,Title,0.093441635,0.05
1438042988458.74_20150728002308-00033-ip-10-236-191-2_897218608_0,0,Title,1438042988458.74_20150728002308-00105-ip-10-236-191-2_177743665_6,0,Title,0.09461074,0.0
1438042988061.16_20150728002308-00151-ip-10-236-191-2_476322042_6,1,Fecha de presentaci�n,1438042988061.16_20150728002308-00151-ip-10-236-191-2_476322042_6,2,Fecha de publicaci�n,0.021921758,0.30434782608695654
1438042988061.16_20150728002308-00151-ip-10-236-191-2_476322042_6,2,Fecha de publicaci�n,1438042988061.16_20150728002308-00151-ip-10-236-191-2_476322042_6,1,Fecha de presentaci�n,0.021921758,0.30434782608695654
1438042988061.16_20150728002308-00103-ip-10-236-191-2_261973139_0,2,Time,1438042988458.74_20150728002308-00276-ip-10-236-191-2_857360848_12,1,Time,0.026743317,0.4
1438042988061.16_20150728002308-00288-ip-10-236-191-2_717667930_0,2,Event,1438042988458.74_20150728002308-00101-ip-10-236-191-2_708105843_0,2,Event,0.045947317,0.23809523809523808
1438042988061.16_20150728002308-00288-ip-10-236-191-2_717667930_0,5,Time,1438042988458.74_20150728002308-00101-ip-10-236-191-2_708105843_0,5,Time,0.02806711,0.47619047619047616
1438042988061.16_20150728002308-00288-ip-10-236-191-2_717667930_0,5,Time,1438042988458.74_20150728002308-00276-ip-10-236-191-2_857360848_12,1,Time,0.04549691,0.4
1438042988061.16_20150728002308-00288-ip-10-236-191-2_717667930_0,5,Time,1438042988458.74_20150728002308-00308-ip-10-236-191-2_401655679_2,1,Time,0.046147082,0.4
1438042988458.74_20150728002308-00082-ip-10-236-191-2_80964017_0,1,Forum,1438042988458.74_20150728002308-00302-ip-10-236-191-2_84661220_1,1,Forum,0.0486815,0.16666666666666666
1438042988458.74_20150728002308-00082-ip-10-236-191-2_80964017_0,1,Forum,1438042988061.16_20150728002308-00136-ip-10-236-191-2_80597244_1,1,Forum,0.0486815,0.16666666666666666
1438042988458.74_20150728002308-00082-ip-10-236-191-2_80964017_0,1,Forum,1438042988458.74_20150728002308-00084-ip-10-236-191-2_97712216_0,1,Forum,0.050943255,0.25
1438042988458.74_20150728002308-00082-ip-10-236-191-2_80964017_0,1,Forum,1438042988061.16_20150728002308-00164-ip-10-236-191-2_108836667_4,1,Forum,0.062785335,0.0
1438042988458.74_20150728002308-00082-ip-10-236-191-2_80964017_0,1,Forum,1438042988061.16_20150728002308-00033-ip-10-236-191-2_111103173_4,1,Forum,0.062785335,0.0
1438042988458.74_20150728002308-00082-ip-10-236-191-2_80964017_0,3,Last Post Info,1438042988458.74_20150728002308-00109-ip-10-236-191-2_800968471_3,3,Last Post Info,0.078600354,0.0
1438042988458.74_20150728002308-00082-ip-10-236-191-2_80964017_0,3,Last Post Info,1438042988458.74_20150728002308-00296-ip-10-236-191-2_867399343_3,3,Last Post Info,0.08500331,0.3333333333333333
1438042988458.74_20150728002308-00082-ip-10-236-191-2_80964017_0,3,Last Post Info,1438042988061.16_20150728002308-00160-ip-10-236-191-2_78637024_0,3,Last Post Info,0.09963693,0.25
1438042988458.74_20150728002308-00071-ip-10-236-191-2_295356247_12,3,Price,1438042988458.74_20150728002308-00275-ip-10-236-191-2_724704098_1,4,Price,0.09244874,0.14285714285714285
1438042988458.74_20150728002308-00001-ip-10-236-191-2_576007409_0,4,FY2012 Projected,1438042988061.16_20150728002308-00300-ip-10-236-191-2_887225291_3,3,示例,0.08790394,0.12
1438042988458.74_20150728002308-00140-ip-10-236-191-2_531860006_11,0,Age,1438042988061.16_20150728002308-00033-ip-10-236-191-2_323631200_10,3,Age,0.087455384,0.0
1438042988061.16_20150728002308-00220-ip-10-236-191-2_693331900_4,1,Player,1438042988061.16_20150728002308-00164-ip-10-236-191-2_88735511_0,0,Player,0.097651966,0.16666666666666666
1438042988061.16_20150728002308-00178-ip-10-236-191-2_479391037_6,1,Filing date,1438042988061.16_20150728002308-00273-ip-10-236-191-2_463753526_6,1,Filing date,0.043320592,0.3333333333333333
1438042988061.16_20150728002308-00178-ip-10-236-191-2_479391037_6,1,Filing date,1438042988458.74_20150728002308-00180-ip-10-236-191-2_465334151_6,1,Filing date,0.07142073,0.15789473684210525
1438042988061.16_20150728002308-00178-ip-10-236-191-2_479391037_6,2,Publication date,1438042988458.74_20150728002308-00235-ip-10-236-191-2_500612504_6,2,Publication date,0.05221199,0.4519230769230769
1438042988061.16_20150728002308-00178-ip-10-236-191-2_479391037_6,2,Publication date,1438042988458.74_20150728002308-00180-ip-10-236-191-2_465334151_6,2,Publication date,0.0658545,0.3157894736842105
1438042988061.16_20150728002308-00178-ip-10-236-191-2_479391037_6,2,Publication date,1438042988458.74_20150728002308-00216-ip-10-236-191-2_473587871_7,2,Publication date,0.085229516,0.0625
1438042988061.16_20150728002308-00178-ip-10-236-191-2_479391037_6,2,Publication date,1438042988458.74_20150728002308-00145-ip-10-236-191-2_472508224_5,2,Publication date,0.09113755,0.10857142857142857
1438042988061.16_20150728002308-00178-ip-10-236-191-2_479391037_6,4,Title,1438042988458.74_20150728002308-00033-ip-10-236-191-2_897218608_0,0,Title,0.07007201,0.0
1438042988061.16_20150728002308-00178-ip-10-236-191-2_479391037_6,4,Title,1438042988061.16_20150728002308-00142-ip-10-236-191-2_162515377_0,1,Title,0.072875306,0.03333333333333333
1438042988061.16_20150728002308-00178-ip-10-236-191-2_479391037_6,4,Title,1438042988458.74_20150728002308-00216-ip-10-236-191-2_473587871_7,4,Title,0.07380409,0.0625
1438042988061.16_20150728002308-00178-ip-10-236-191-2_479391037_6,4,Title,1438042988458.74_20150728002308-00124-ip-10-236-191-2_935254517_0,0,Title,0.076920755,0.11052631578947368
1438042988061.16_20150728002308-00178-ip-10-236-191-2_479391037_6,4,Title,1438042988061.16_20150728002308-00100-ip-10-236-191-2_767052303_26,0,Title,0.080817625,0.0
1438042988061.16_20150728002308-00178-ip-10-236-191-2_479391037_6,4,Title,1438042988458.74_20150728002308-00319-ip-10-236-191-2_196217856_0,2,Title,0.0952148,0.07142857142857142
1438042988458.74_20150728002308-00136-ip-10-236-191-2_31275747_0,0,Transaction?,1438042988061.16_20150728002308-00300-ip-10-236-191-2_887225291_3,3,示例,0.0854979,0.4
1438042988061.16_20150728002308-00256-ip-10-236-191-2_866098979_2,3,Time,1438042988458.74_20150728002308-00276-ip-10-236-191-2_857360848_12,1,Time,0.031038769,0.4
